title,cleaned_title,sentiment_label,source
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",in the fourth quarter of 2008 net sale increased by 2 to eur 10507 mn from eur 10270 mn in the fourth quarter of 2007,positive,financial_phrasebank
"International sales rose by 59.8 % to EUR 1,244.4 mn .",international sale rose by 598 to eur 12444 mn,positive,financial_phrasebank
Kalmar Espana generated net sales of some 11.3 mln euro $ 14.8 mln in 2005 .,kalmar espana generated net sale of some 113 mln euro 148 mln in 2005,neutral,financial_phrasebank
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,net sale grew in the period to x20ac 402 million 585us million from x20ac 401 million in 2006,positive,financial_phrasebank
Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,net sale increased to eur655m in april to june 2010 from eur438m a year earlier,positive,financial_phrasebank
"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .",net sale rose by 255 yearonyear to eur59 6 m a the number of charger delivered went up by 41 to 659 million piece,positive,financial_phrasebank
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",net sale totaled eur 936 mn up from eur 932 mn in the corresponding period in 2005,positive,financial_phrasebank
"Nokia also noted the average selling price of handsets declined during the period , though its mobile phone profit margin rose to more than 22 percent from 13 percent in the year-ago quarter .",nokia also noted the average selling price of handset declined during the period though it mobile phone profit margin rose to more than 22 percent from 13 percent in the yearago quarter,positive,financial_phrasebank
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,operating profit increased by 1451 to eur 83 mn from eur 34 mn,positive,financial_phrasebank
Operating profit margin increased from 11.2 % to 11.7 % .,operating profit margin increased from 112 to 117,positive,financial_phrasebank
Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 .,operating profit rose to eur 311 mn from eur 122 mn in the corresponding period in 2009,positive,financial_phrasebank
Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,operating profit rose to eur 5mn from eur 28 mn in the fourth quarter of 2008,positive,financial_phrasebank
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",operating profit wa eur 245 mn up from eur 230 mn,positive,financial_phrasebank
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",ramirent s net sale in the second quarterended june 30 were euro 1287 million about u 163 million a 33percent increase compared with euro 1246 million for thesecond quarter last year,positive,financial_phrasebank
"Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .",revenue grew by 2 percent to x20ac 580 million 743 million from x20ac 569 million,positive,financial_phrasebank
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,ruukki announced that it ha signed an agreement with aker solution of norway to supply 24 suction anchor in september 2010 from it kalajoki unit in finland,positive,financial_phrasebank
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",ruukki s delivery volume and selling price showed favourable development and the company s comparable net sale grew by 50 yearonyear to eur647m ceo sakari tamminen said,positive,financial_phrasebank
Sanoma Magazines ' net sales are estimated to grow in 2006 .,sanoma magazine net sale are estimated to grow in 2006,positive,financial_phrasebank
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,the bank forecast finland s gdp will grow by 2 in 2010 and in 2011,positive,financial_phrasebank
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",the circuit s overall production rate on a weekly basis is now in excess of an average of 40000 tonne per day with volume in excess of 50000 tonne per day being reached on individual day,positive,financial_phrasebank
"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .",the company s consolidated operating profit amounted to eur 1586 mn up from eur 414 mn yearonyear,positive,financial_phrasebank
The Department Store Division reported an increase in sales of 4 per cent .,the department store division reported an increase in sale of 4 per cent,positive,financial_phrasebank
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,the fair value of the company s investment property grew to eur 2803 billion at the end of march 2009 from eur 2691 million a year ago,positive,financial_phrasebank
"The last quarter was the best quarter of 2009 in net sales , and the operating margin rose to 12.2 % .",the last quarter wa the best quarter of 2009 in net sale and the operating margin rose to 122,positive,financial_phrasebank
"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .",the major brewery increased their domestic beer sale by 45 per cent last year to 25688 million litre from 24592 million litre in 2004,positive,financial_phrasebank
"The transaction doubles Tecnomens workforse , and adds a fourth to their net sales .",the transaction double tecnomens workforse and add a fourth to their net sale,positive,financial_phrasebank
- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million .,operating profit rose by 269 to eur 1058 834 million,positive,financial_phrasebank
"`` After this purchase , Cramo will become the second largest rental services provider in the Latvian market .",after this purchase cramo will become the second largest rental service provider in the latvian market,positive,financial_phrasebank
"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said .",the priority for 2009 wa to strengthen the company s balance sheet and increase cash flow ceo hannu krook said,positive,financial_phrasebank
`` The purchase of the operations is part of YIT 's strategy to expand its offering of building system services geographically . '',the purchase of the operation is part of yit s strategy to expand it offering of building system service geographically,positive,financial_phrasebank
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,21 october 2010 finnish fishing tackle company rapala vmc corp hel rap1v said today it net profit rose to eur18 9 m for the first nine month of 2010 from eur15 1 m for the same period a year earlier,positive,financial_phrasebank
